Date,Open,High,Low,Close,Adj Close,Volume
2016-04-13,17.573008,17.573008,16.959530,17.610001,17.424587,27100
2016-04-14,17.483953,17.483953,17.078270,17.480000,17.295954,25400
2016-04-15,17.236588,17.464163,16.919956,17.450001,17.266270,24100
2016-04-18,16.771536,17.949003,16.593430,17.959999,17.770899,22400
2016-04-19,17.889639,18.275530,17.464163,18.059999,17.869846,46700
2016-04-20,17.632372,18.166687,17.612583,18.040001,17.850058,19400
2016-04-21,17.859955,17.859955,17.365217,17.629999,17.444372,23900
2016-04-22,17.464163,18.047951,17.464163,18.209999,18.018267,38700
2016-04-25,18.028164,18.067739,17.038691,17.450001,17.266270,23600
2016-04-26,17.335533,18.344793,17.335533,18.510000,18.315109,27000
2016-04-27,18.305214,18.849424,18.265633,18.900000,18.701006,21600
2016-04-28,18.710896,19.265001,18.522898,18.860001,18.661425,20300
2016-04-29,18.849424,19.245214,18.295319,18.889999,18.691109,38100
2016-05-02,18.681213,18.681213,17.820372,18.070000,17.879742,31100
2016-05-03,17.681847,17.721428,16.187746,16.660000,16.484587,72600
2016-05-04,16.494480,16.623112,15.940380,16.230000,16.059114,60700
2016-05-05,16.306480,17.444372,16.306480,17.389999,17.206902,40200
2016-05-06,17.068377,17.691742,16.821009,17.150000,16.969427,28700
2016-05-09,16.890270,16.910059,16.603325,16.780001,16.603325,24400
2016-05-10,16.642902,16.830904,16.385641,16.750000,16.573641,20200
2016-05-11,16.474689,17.127743,16.474689,16.959999,16.781427,43300
2016-05-12,17.018902,17.167322,16.623112,16.900000,16.722059,16200
2016-05-13,16.543955,16.989218,16.435116,16.629999,16.454901,21400
2016-05-16,16.712168,16.830904,15.910696,16.200001,16.029432,72100
2016-05-17,16.088800,16.266907,15.702905,16.000000,15.831537,53600
2016-05-18,15.930486,16.266907,15.594063,15.890000,15.722696,31700
2016-05-19,15.623748,16.148167,15.623748,16.129999,15.960168,25500
2016-05-20,15.999748,16.088800,15.623748,16.160000,15.989852,23000
2016-05-23,15.871117,16.197641,15.603958,15.910000,15.742485,63000
2016-05-24,15.881011,16.336166,15.623748,16.389999,16.217432,32000
2016-05-25,16.286692,16.959530,15.979959,16.150000,15.979959,33400
2016-05-26,16.098986,16.317213,15.950200,16.129999,15.999792,33000
2016-05-27,15.960118,16.069231,15.573267,15.970000,15.841088,69500
2016-05-31,15.851006,16.198179,15.851006,16.080000,15.950200,24700
2016-06-01,15.781571,16.128746,15.682379,16.209999,16.079149,29300
2016-06-02,15.910523,15.920441,15.791491,15.990000,15.860926,23600
2016-06-03,15.841088,15.890684,15.573267,15.790000,15.662539,30400
2016-06-06,15.771651,16.565193,15.751814,16.510000,16.376728,53200
2016-06-07,16.396568,17.209948,16.366810,17.250000,17.110754,32700
2016-06-08,17.190109,17.289303,16.585032,17.049999,16.912369,27600
2016-06-09,16.694145,17.041321,16.446163,16.950001,16.813179,16200
2016-06-10,16.525517,16.763580,16.108908,16.400000,16.267616,24900
2016-06-13,16.128746,16.575113,15.652621,15.960000,15.831167,24700
2016-06-14,15.682379,16.128746,15.493912,16.160000,16.029554,16000
2016-06-15,15.910523,16.317213,15.910523,16.110001,15.979959,18600
2016-06-16,15.979959,15.979959,15.216172,15.950000,15.821248,24900
2016-06-17,15.930361,16.376728,15.622863,16.309999,16.178343,106700
2016-06-20,16.297377,16.456083,16.069231,16.320000,16.188261,25400
2016-06-21,16.148584,16.376728,16.039473,16.379999,16.247778,20200
2016-06-22,16.247778,16.247778,15.731975,15.930000,15.801411,25600
2016-06-23,15.920441,16.118826,15.741894,16.230000,16.098986,52100
2016-06-24,15.712136,16.208099,15.593106,16.270000,16.138668,157500
2016-06-27,15.890684,15.920441,15.434396,15.790000,15.662539,56800
2016-06-28,15.970038,16.257694,15.761734,16.080000,15.950200,32500
2016-06-29,16.320000,16.470000,15.790000,16.430000,16.375000,63839
2016-06-30,16.138668,16.545355,15.910523,16.670000,16.535435,31900
2016-07-01,16.614792,17.110754,16.436243,16.610001,16.475922,23600
2016-07-05,16.148584,16.327129,15.979959,16.209999,16.079149,20900
2016-07-06,16.019634,16.386648,16.009714,16.299999,16.168423,11400
2016-07-07,16.287457,16.307291,15.325284,16.000000,15.870845,34000
2016-07-08,16.079149,16.218019,15.692297,16.320000,16.188261,28700
2016-07-11,16.247778,16.287457,16.019634,16.299999,16.168423,23100
2016-07-12,16.168423,17.160351,16.128746,16.950001,16.813179,46800
2016-07-13,16.803257,17.219866,16.535435,17.290001,17.150433,32500
2016-07-14,17.110754,17.180191,16.575113,16.809999,16.674305,17400
2016-07-15,16.842934,16.842934,16.495760,16.870001,16.733824,16900
2016-07-18,16.684225,16.684225,16.049391,16.370001,16.237860,16300
2016-07-19,16.247778,16.257694,15.970038,16.230000,16.098986,16700
2016-07-20,16.009714,16.624710,15.731975,16.610001,16.475922,25600
2016-07-21,16.575113,16.932205,15.632782,15.860000,15.731975,19400
2016-07-22,15.851006,15.930361,15.682379,16.040001,15.910523,21000
2016-07-25,15.801411,16.039473,15.543509,16.049999,15.920441,26300
2016-07-26,15.851006,16.307291,15.851006,16.330000,16.198179,15200
2016-07-27,16.198179,16.614792,15.841088,16.160000,16.029554,22900
2016-07-28,15.910523,16.158506,15.672460,16.049999,15.920441,12700
2016-07-29,15.771651,16.366810,15.771651,16.360001,16.227940,24400
2016-08-01,16.138668,16.138668,15.662539,16.010000,15.880764,32900
2016-08-02,15.979959,16.079149,15.692297,16.100000,15.970038,17700
2016-08-03,16.089069,16.346972,16.039473,16.459999,16.327129,10100
2016-08-04,16.188261,16.515596,16.029554,16.230000,16.098986,21000
2016-08-05,16.148584,16.466000,15.741894,16.530001,16.396568,21600
2016-08-08,16.416403,16.684225,16.218019,16.420000,16.287457,31600
2016-08-09,16.267616,16.585032,16.267616,16.680000,16.545355,29200
2016-08-10,16.575113,16.882610,16.475922,16.959999,16.823095,79500
2016-08-11,16.862772,17.765427,16.813179,17.870001,17.725750,42800
2016-08-12,17.755508,18.310986,17.755508,18.450001,18.301069,40400
2016-08-15,18.241552,19.144205,18.241552,18.850000,18.697840,35400
2016-08-16,18.668079,18.925983,17.745590,18.049999,17.904297,25700
2016-08-17,17.874474,18.073298,17.645821,17.980000,17.874474,19500
2016-08-18,17.894354,18.441128,17.874474,18.450001,18.341715,13500
2016-08-19,18.282066,18.321831,18.033533,18.209999,18.103123,22900
2016-08-22,17.874474,17.874474,17.466877,17.740000,17.635881,13600
2016-08-23,17.526525,18.123005,17.417173,17.980000,17.874474,26100
2016-08-24,17.854589,18.113064,17.466877,17.719999,17.615997,16500
2016-08-25,17.645821,17.705469,17.397291,17.730000,17.625938,15800
2016-08-26,17.954004,17.954004,17.118933,17.440001,17.337643,13600
2016-08-29,17.238230,17.566292,16.989697,17.190001,17.089108,15400
2016-08-30,16.979755,17.586176,16.979755,17.660000,17.556349,22800
2016-08-31,17.397291,17.556349,16.800810,17.299999,17.198462,23200
2016-09-01,17.108990,17.238230,16.741163,17.070000,16.969814,20700
2016-09-02,17.108990,17.367464,17.019520,17.230000,17.128874,12100
2016-09-06,17.238230,17.695528,16.999636,17.770000,17.665705,20200
2016-09-07,17.705469,18.083241,17.417173,17.580000,17.476820,27100
2016-09-08,17.685591,17.765120,17.059286,17.309999,17.208405,65200
2016-09-09,17.019520,17.039402,16.592045,16.740000,16.641750,52500
2016-09-12,16.631809,16.671574,16.025391,16.330000,16.234158,31500
2016-09-13,16.075096,16.134743,15.866329,16.040001,15.945860,50800
