Date,Open,High,Low,Close,Adj Close,Volume
2016-05-16,200.812042,203.143875,200.743454,206.779999,202.595215,77486800
2016-05-17,202.281693,202.614792,200.096817,204.850006,200.704254,114924900
2016-05-18,200.302582,202.124924,199.508957,204.910004,200.763062,120062100
2016-05-19,199.930252,200.400543,198.676163,204.199997,200.067413,115430500
2016-05-20,200.772858,201.928970,200.714066,205.490005,201.331314,104990400
2016-05-23,201.350922,201.674240,200.841431,205.210007,201.056992,58682600
2016-05-24,201.997559,204.025665,201.968170,207.869995,203.663162,93537800
2016-05-25,204.446976,205.524704,203.663162,209.279999,205.044632,76621400
2016-05-26,205.201385,205.465927,204.740891,209.339996,205.103394,55280700
2016-05-27,205.289566,205.994995,205.230759,210.240005,205.985199,59329000
2016-05-31,206.298706,206.426102,204.946640,209.839996,205.593277,109879400
2016-06-01,204.887833,206.220337,204.662506,210.270004,206.014572,69936200
2016-06-02,205.554077,206.661224,205.005432,210.910004,206.641632,63044700
2016-06-03,205.994995,206.426102,204.633102,210.279999,206.024384,101757100
2016-06-06,206.435867,207.484222,206.249725,211.350006,207.072723,64887000
2016-06-07,207.249069,208.042694,207.219696,211.679993,207.396027,60974800
2016-06-08,207.552826,208.219055,207.405853,212.369995,208.072083,66170900
2016-06-09,207.229477,207.925110,206.915970,212.080002,207.787949,73786900
2016-06-10,206.200745,206.592636,205.191589,210.070007,205.818634,113829200
2016-06-13,205.122986,206.112534,204.133438,208.449997,204.231415,117751200
2016-06-14,203.790512,204.515564,202.732376,208.039993,203.829697,125059300
2016-06-15,203.829697,205.122986,203.330032,207.750000,203.545578,109124500
2016-06-16,203.545578,204.348999,201.429291,208.369995,204.153046,149533100
2016-06-17,204.033310,204.062866,202.634827,206.520004,203.393158,117055700
2016-06-20,205.658340,206.436371,204.604523,207.850006,204.703018,82789600
2016-06-21,205.146210,205.756805,204.634079,208.440002,205.284088,72461700
2016-06-22,205.490891,206.328033,204.781815,208.100006,204.949249,95560500
2016-06-23,206.633331,207.677277,206.101517,210.809998,207.618195,102731400
2016-06-24,200.546906,207.657608,199.650696,203.240005,200.162811,333444400
2016-06-27,198.537796,198.547653,195.642288,199.600006,196.577942,230775800
2016-06-28,198.429459,200.152954,198.074905,203.199997,200.123428,159382400
2016-06-29,201.738571,203.796936,201.620407,206.660004,203.531036,137328600
2016-06-30,204.072723,206.367432,203.432541,209.479996,206.308319,165021900
2016-07-01,206.308319,207.303055,206.121216,209.919998,206.741669,106055300
2016-07-05,205.786362,205.914398,204.565140,208.410004,205.254532,109803700
2016-07-06,204.683319,206.623505,203.924973,209.660004,206.485626,96021500
2016-07-07,206.692429,207.460617,205.471207,209.529999,206.357574,85593800
2016-07-08,207.854584,209.715958,207.588654,212.649994,209.430328,133971000
2016-07-11,209.962173,210.828857,209.725800,213.399994,210.168991,73633900
2016-07-12,211.281860,212.040222,210.198517,214.949997,211.695511,101275600
2016-07-13,212.178101,212.187943,211.104614,214.919998,211.665970,87324100
2016-07-14,213.123550,213.389481,212.394760,216.119995,212.847809,91230900
2016-07-15,213.497803,213.724335,212.050064,215.830002,212.562180,107155400
2016-07-18,212.700073,213.320541,212.404617,216.410004,213.133423,58725900
2016-07-19,212.650833,212.956131,212.365234,216.190002,212.916748,54345700
2016-07-20,212.916748,214.078873,212.916748,217.089996,213.803116,58159500
2016-07-21,213.675095,213.931137,212.483414,216.270004,212.995529,67777300
2016-07-22,213.133423,214.009949,212.828110,217.240005,213.950851,62787500
2016-07-25,213.714478,213.773560,212.700073,216.649994,213.369766,55873100
2016-07-26,213.251602,213.881897,212.493240,216.750000,213.468262,70080500
2016-07-27,213.901611,213.980392,212.355362,216.520004,213.241760,84083900
2016-07-28,213.015228,213.822815,212.483414,216.770004,213.487961,65035700
2016-07-29,213.182663,214.246292,212.857651,217.119995,213.832657,79519400
2016-08-01,213.901611,214.354630,213.133423,216.940002,213.655396,73311400
2016-08-02,213.369766,213.547058,211.321274,215.550003,212.286423,92295500
2016-08-03,212.217499,212.975830,211.872803,216.179993,212.906891,53993600
2016-08-04,213.034927,213.497803,211.006119,216.410004,213.133423,46585500
2016-08-05,213.133423,214.925842,213.133423,218.179993,214.876617,71892200
2016-08-08,215.093277,215.211472,214.443283,218.050003,214.748581,39906500
2016-08-09,214.827393,215.447830,214.502365,218.179993,214.876617,51251700
2016-08-10,215.004639,215.093277,213.940979,217.639999,214.344788,57941100
2016-08-11,214.955399,215.625107,214.650085,218.649994,215.339493,72504300
2016-08-12,214.984955,215.398605,214.689499,218.460007,215.152390,61313500
2016-08-15,215.575851,216.176620,215.566025,219.089996,215.772827,49813500
2016-08-16,215.290268,215.369034,214.659958,217.960007,214.659958,53213600
2016-08-17,214.699326,215.221313,213.734177,218.369995,215.063736,75134300
2016-08-18,215.034180,215.585693,214.906158,218.860001,215.546326,52989300
2016-08-19,215.004639,215.437973,214.443283,218.539993,215.231155,75443000
2016-08-22,214.955399,215.487228,214.531906,218.529999,215.221313,61368800
2016-08-23,215.930420,216.275116,215.585693,218.970001,215.654663,53399200
2016-08-24,215.487228,215.595581,214.069031,217.850006,214.551620,71728900
2016-08-25,214.108429,214.886475,213.931137,217.699997,214.403870,69224800
2016-08-26,214.620560,215.802383,212.975830,217.289993,214.000076,122506300
2016-08-29,214.147812,215.359192,214.108429,218.360001,215.053894,70502200
2016-08-30,214.955399,215.280396,214.059204,218.000000,214.699326,58114500
2016-08-31,214.315247,214.453125,213.192505,217.380005,214.088730,85269500
2016-09-01,214.078873,214.433411,212.759155,217.389999,214.098557,97844200
2016-09-02,215.083435,215.556168,214.403870,218.369995,215.063736,79293900
2016-09-06,215.388748,215.802383,214.561462,219.029999,215.713745,56702100
2016-09-07,215.526611,215.900879,214.994812,219.009995,215.694031,76554900
2016-09-08,215.309937,215.625107,214.847061,218.509995,215.201599,74102900
2016-09-09,213.684937,213.744019,210.021255,213.279999,210.050797,221589100
2016-09-12,209.174271,213.527344,209.095490,216.339996,213.064468,168110900
2016-09-13,211.587173,211.892471,209.282608,213.229996,210.001556,182828800
2016-09-14,210.060654,211.449295,209.282608,213.149994,209.922760,134185500
2016-09-15,209.735657,212.463699,209.528824,215.279999,212.020523,134427900
2016-09-16,211.309875,211.517761,210.409149,213.369995,211.200989,155236400
2016-09-19,211.953293,212.695663,210.864456,213.410004,211.240601,80250500
2016-09-20,212.230438,212.408600,211.210922,213.419998,211.250488,69665300
2016-09-21,212.062164,213.833969,211.270309,215.820007,213.626114,110284400
2016-09-22,214.794113,215.318710,214.507065,217.179993,214.972260,76678700
2016-09-23,214.516953,214.675339,213.685501,215.990005,213.794373,73630900
2016-09-26,212.834244,213.042099,211.834503,214.240005,212.062164,89827300
2016-09-27,211.874100,213.487518,211.448456,215.570007,213.378662,78494800
2016-09-28,213.636002,214.615952,212.527390,216.639999,214.437775,87411000
2016-09-29,214.200195,214.665421,211.864182,214.679993,212.497681,128070600
2016-09-30,213.457825,214.912872,213.170776,216.300003,214.101227,117202900
2016-10-03,213.626114,213.843857,212.854019,215.779999,213.586502,83512100
2016-10-04,213.715195,213.972534,211.814713,214.679993,212.497681,119948100
2016-10-05,213.220276,213.932968,213.141083,215.630005,213.438049,72816000
2016-10-06,213.180664,213.843857,212.557083,215.779999,213.586502,62927400
2016-10-07,213.903259,214.101227,212.012680,215.039993,212.854019,89788300
2016-10-10,213.962646,214.497162,213.794373,216.160004,213.962646,51855000
2016-10-11,213.467728,213.546921,210.419037,213.429993,211.260391,130367400
2016-10-12,211.418762,212.141357,210.844666,213.710007,211.537567,73866100
2016-10-13,210.003311,211.418762,209.062973,213.009995,210.844666,101357000
2016-10-14,211.973068,212.507599,210.864456,213.119995,210.953537,93346200
2016-10-17,210.923859,211.220810,210.013199,212.380005,210.221085,58275700
2016-10-18,212.062164,212.131439,211.102036,213.710007,211.537567,76869700
2016-10-19,211.844406,212.458099,211.428680,214.279999,212.101761,66519200
2016-10-20,211.695908,212.349213,210.943649,213.880005,211.705841,73639800
2016-10-21,211.705841,211.903793,210.597214,213.979996,211.804794,89089100
2016-10-24,212.814438,213.131195,212.299713,214.889999,212.705566,60146600
2016-10-25,212.497681,212.794632,211.804794,214.169998,211.992874,66542300
2016-10-26,211.042648,212.240326,210.765472,213.740005,211.567245,75705500
2016-10-27,212.398712,212.438293,210.913956,213.169998,211.003036,77220200
2016-10-28,210.973343,211.755295,209.557892,212.539993,210.379440,140623200
2016-10-31,210.765472,211.022842,210.201279,212.550003,210.389343,61272500
2016-11-01,210.765472,210.824875,207.469330,211.009995,208.865005,122781800
2016-11-02,208.508652,208.954086,207.103088,209.740005,207.607910,103330800
2016-11-03,207.855362,208.102829,206.340927,208.779999,206.657669,88939300
2016-11-04,206.786346,207.756393,206.261749,208.550003,206.430008,109122100
2016-11-07,206.430008,211.022842,206.430008,213.149994,210.983246,109794900
2016-11-08,210.527924,212.586777,210.221085,214.110001,211.933487,106772100
2016-11-09,210.211166,214.893097,210.181473,216.380005,214.180420,258429000
2016-11-10,215.091049,216.090790,213.032196,216.919998,214.714920,172113300
2016-11-11,213.883469,214.497162,213.131195,216.419998,214.220001,100552700
2016-11-14,214.823807,215.061371,213.527115,216.589996,214.388275,94580000
2016-11-15,214.833694,216.061096,214.596130,218.279999,216.061096,91652600
2016-11-16,215.348419,215.922516,215.209839,217.869995,215.655258,65617700
2016-11-17,215.833435,216.833176,215.704742,218.990005,216.763870,69797200
2016-11-18,216.843079,217.041031,216.070984,218.500000,216.278870,86265800
2016-11-21,216.942047,217.941772,216.773788,220.149994,217.912079,72402600
2016-11-22,218.268417,218.545563,217.496353,220.580002,218.337723,67429000
2016-11-23,217.743805,218.515884,217.516159,220.699997,218.456497,56620200
2016-11-25,218.852432,219.307755,218.763336,221.520004,219.268158,37872300
2016-11-28,218.911819,219.228561,218.119949,220.479996,218.238724,76572500
2016-11-29,218.278336,219.188980,217.931870,220.910004,218.664368,69886700
2016-11-30,219.377045,219.565125,218.070465,220.380005,218.139755,113291800
2016-12-01,218.486176,218.486176,216.922241,219.570007,217.337997,79040500
2016-12-02,217.436966,218.011078,217.031128,219.679993,217.446854,74840300
2016-12-05,218.406998,219.149368,218.179337,221.000000,218.753448,67837800
2016-12-06,218.971207,219.485916,218.416901,221.699997,219.446335,59877400
2016-12-07,219.268158,222.386124,219.129593,224.600006,222.316849,110738100
2016-12-08,222.287170,223.405670,221.980301,225.149994,222.861252,99714400
2016-12-09,223.118622,224.227234,223.079025,226.509995,224.207428,88005800
2016-12-12,224.098541,224.652863,223.465057,226.250000,223.950089,102016100
2016-12-13,224.712250,226.018829,224.692459,227.759995,225.444717,110477500
2016-12-14,225.098282,225.909943,223.079025,225.880005,223.583847,142501800
2016-12-15,223.860992,225.494217,223.593735,226.809998,224.504395,124972600
2016-12-16,225.031006,225.100723,223.696823,225.039993,224.065216,156420200
2016-12-19,224.274307,225.040985,224.105042,225.529999,224.553101,90341100
2016-12-20,225.170410,225.588593,224.901581,226.399994,225.419327,89838800
2016-12-21,225.269974,225.469116,224.792068,225.770004,224.792068,67909000
2016-12-22,224.622803,224.762192,223.945740,225.380005,224.403748,56219100
2016-12-23,224.453522,224.742279,224.234497,225.710007,224.732330,36697800
2016-12-27,225.040985,225.747894,225.021057,226.270004,225.289902,42672500
2016-12-28,225.588593,225.608505,223.298553,224.399994,223.427979,64095000
2016-12-29,223.507645,223.915863,222.870407,224.350006,223.378220,48696100
2016-12-30,223.756561,223.856125,221.765228,223.529999,222.561752,108998300
2017-01-03,224.065216,224.851807,222.910248,225.240005,224.264359,91366500
2017-01-04,224.642700,225.767807,224.632751,226.580002,225.598557,78744400
2017-01-05,225.289902,225.598557,224.503311,226.399994,225.419327,78379000
2017-01-06,225.548767,226.763474,224.921494,227.210007,226.225830,71559900
2017-01-09,225.927124,226.086441,225.439240,226.460007,225.479080,46265300
2017-01-10,225.498978,226.464783,225.031006,226.460007,225.479080,63771900
2017-01-11,225.379501,226.116302,224.612839,227.100006,226.116302,74650000
2017-01-12,225.518890,225.767807,223.985565,226.529999,225.548767,72113200
2017-01-13,225.747894,226.414993,225.708069,227.050003,226.066513,62717900
2017-01-17,225.329712,225.797684,224.821930,226.250000,225.269974,61240800
2017-01-18,225.558716,225.817596,224.921494,226.750000,225.767807,54793300
2017-01-19,225.857422,226.016724,224.433624,225.910004,224.931458,66608800
2017-01-20,225.718033,226.325378,224.991196,226.740005,225.757858,129168600
2017-01-23,225.757858,225.827545,224.294220,226.149994,225.170410,75061600
2017-01-24,225.419327,227.092056,225.289902,227.600006,226.614136,95555300
2017-01-25,227.709366,228.575607,227.520187,229.570007,228.575607,84437700
2017-01-26,228.406326,228.714996,228.018021,229.330002,228.336639,59970700
2017-01-27,228.426239,228.595505,227.769104,228.970001,227.978195,59711100
2017-01-30,227.181656,227.211533,225.429291,227.550003,226.564346,79737300
2017-01-31,225.996811,226.614136,225.339676,227.529999,226.544434,75880800
2017-02-01,226.544434,227.599838,225.956985,227.619995,226.634033,79117700
2017-02-02,226.634033,227.111969,225.837509,227.770004,226.783401,69657600
2017-02-03,227.828857,228.555679,227.470413,229.339996,228.346588,80563200
2017-02-06,227.878632,228.336639,227.550049,228.929993,227.938354,57790100
2017-02-07,228.386429,228.665207,227.729279,228.940002,227.948334,57931200
2017-02-08,227.948334,228.396378,227.321045,229.240005,228.247025,51566200
2017-02-09,228.247025,229.949615,228.247025,230.600006,229.601135,65955200
2017-02-10,229.999405,230.766068,229.621048,231.509995,230.507187,66015900
2017-02-13,231.074722,232.060440,231.044861,232.770004,231.761734,55182100
2017-02-14,231.552643,232.697678,231.154388,233.699997,232.687698,71109000
2017-02-15,232.438782,234.121475,232.379044,234.919998,233.902420,86785800
2017-02-16,233.932297,234.141388,232.837067,234.720001,233.703293,84722400
2017-02-17,232.936615,234.071686,232.916702,235.089996,234.071686,77204100
2017-02-21,234.499832,235.664764,234.489868,236.490005,235.465622,88946100
2017-02-22,234.997665,235.515396,234.808487,236.279999,235.256531,62115200
2017-02-23,235.853943,235.873840,234.539642,236.440002,235.415848,74615900
2017-02-24,234.440094,235.764313,234.390305,236.740005,235.714539,82381600
2017-02-27,235.614975,236.282074,235.326233,237.110001,236.082932,56515400
2017-02-28,235.644836,235.923630,234.997665,236.470001,235.445709,96961900
2017-03-01,237.357391,239.279037,237.337479,239.779999,238.741364,149158200
2017-03-02,238.522324,238.532288,237.178177,238.270004,237.237915,70246000
2017-03-03,237.138336,237.576447,236.700241,238.419998,237.387268,81974300
2017-03-06,236.471252,237.088562,235.983368,237.710007,236.680344,55391500
2017-03-07,236.331848,236.740082,235.734451,237.000000,235.973419,65103700
2017-03-08,236.311935,236.610641,235.376007,236.559998,235.535324,78168800
2017-03-09,235.674713,236.212372,234.718872,236.860001,235.834015,90683900
2017-03-10,236.939209,236.988998,235.565186,237.690002,236.660431,81991700
2017-03-13,236.590729,236.829681,236.212372,237.809998,236.779907,57256800
2017-03-14,236.152634,236.212372,235.166931,236.899994,235.873840,59880800
2017-03-15,236.530991,238.402847,236.262146,238.949997,237.914963,96081800
2017-03-16,238.074280,238.163879,237.068649,238.479996,237.446991,78344000
2017-03-17,237.750000,237.970001,237.029999,237.029999,237.029999,89002100
2017-03-20,237.029999,237.360001,236.320007,236.770004,236.770004,52537000
2017-03-21,237.470001,237.610001,233.580002,233.729996,233.729996,131809300
2017-03-22,233.770004,234.610001,233.050003,234.279999,234.279999,97569200
2017-03-23,234.279999,235.339996,233.600006,234.029999,234.029999,100410300
2017-03-24,234.380005,235.039993,232.960007,233.860001,233.860001,112504900
2017-03-27,231.929993,233.919998,231.610001,233.619995,233.619995,87454500
2017-03-28,233.270004,235.809998,233.139999,235.320007,235.320007,93483900
2017-03-29,234.990005,235.809998,234.729996,235.539993,235.539993,61950400
2017-03-30,235.470001,236.520004,235.270004,236.289993,236.289993,56737900
2017-03-31,235.899994,236.509995,235.679993,235.740005,235.740005,73733100
2017-04-03,235.800003,236.029999,233.910004,235.330002,235.330002,85546500
2017-04-04,235.000000,235.580002,234.559998,235.479996,235.479996,56466200
2017-04-05,236.259995,237.389999,234.539993,234.779999,234.779999,108800600
2017-04-06,234.940002,236.039993,234.429993,235.440002,235.440002,69135800
2017-04-07,235.149994,236.000000,234.639999,235.199997,235.199997,74412300
2017-04-10,235.360001,236.259995,234.729996,235.339996,235.339996,67615300
2017-04-11,234.899994,235.179993,233.339996,235.059998,235.059998,88045300
2017-04-12,234.740005,234.960007,233.770004,234.029999,234.029999,81864400
2017-04-13,233.639999,234.490005,232.509995,232.509995,232.509995,92880400
2017-04-17,233.110001,234.570007,232.880005,234.570007,234.570007,68405400
2017-04-18,233.720001,234.490005,233.080002,233.869995,233.869995,83225800
2017-04-19,234.520004,234.949997,233.179993,233.440002,233.440002,68699900
2017-04-20,234.149994,235.850006,233.779999,235.339996,235.339996,92572200
2017-04-21,235.250000,235.309998,234.130005,234.589996,234.589996,110389800
2017-04-24,237.179993,237.410004,234.559998,237.169998,237.169998,119209900
2017-04-25,237.910004,238.949997,237.809998,238.550003,238.550003,76698300
2017-04-26,238.509995,239.529999,238.350006,238.399994,238.399994,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,238.600006,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,238.080002,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,238.679993,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,238.770004,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,238.479996,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,238.759995,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,239.699997,62001300
2017-05-08,239.750000,239.919998,239.169998,239.660004,239.660004,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,239.440002,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,239.869995,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,239.380005,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,238.979996,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,240.300003,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,240.080002,51241800
2017-05-17,240.080002,240.080002,235.750000,235.820007,235.820007,172174100
2017-05-18,235.729996,237.750000,235.429993,236.770004,236.770004,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,238.309998,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,239.520004,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,240.050003,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,240.610001,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,241.759995,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,241.710007,46629900
2017-05-30,241.339996,241.789993,241.160004,241.500000,241.500000,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,241.440002,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,243.360001,68962000
2017-06-02,243.419998,244.350006,243.080002,244.169998,244.169998,88666100
2017-06-05,243.970001,244.300003,243.759995,243.990005,243.990005,44698800
2017-06-06,243.339996,243.979996,243.119995,243.210007,243.210007,50375400
2017-06-07,243.600006,243.919998,242.830002,243.660004,243.660004,54144300
2017-06-08,243.770004,244.330002,243.169998,243.779999,243.779999,63989800
2017-06-09,244.089996,245.009995,241.949997,243.410004,243.410004,132256400
2017-06-12,243.130005,243.419998,242.380005,243.360001,243.360001,86108100
2017-06-13,243.979996,244.610001,243.580002,244.550003,244.550003,60067000
2017-06-14,244.860001,244.869995,243.289993,244.240005,244.240005,78602300
2017-06-15,242.679993,243.910004,242.360001,243.770004,243.770004,63001500
