Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,84.045982,84.590446,82.206024,88.849998,83.407623,11397300
2016-01-05,83.595383,84.158630,82.459496,89.610001,84.121071,7883400
2016-01-06,82.084000,82.403168,79.943649,86.070000,80.797913,14511400
2016-01-07,79.371017,80.497505,77.606171,83.019997,77.934731,15368800
2016-01-08,78.282074,78.704514,76.244987,82.129997,77.099243,11891600
2016-01-11,77.775154,77.887787,74.883804,80.769997,75.822548,14366400
2016-01-12,77.164963,77.352722,74.808716,82.150002,77.118019,13477500
2016-01-13,78.066170,79.089386,75.109100,81.330002,76.348244,15550100
2016-01-14,76.930275,80.891785,75.991524,85.470001,80.234657,16433400
2016-01-15,76.639259,78.676338,75.916435,83.669998,78.544914,16861500
2016-01-19,79.014290,79.558762,75.841331,81.510002,76.517235,13155600
2016-01-20,75.080948,75.390732,70.715775,78.980003,74.142204,26151100
2016-01-21,73.973228,76.648651,73.240997,81.050003,76.085403,16107800
2016-01-22,79.286537,79.971825,76.714363,83.540001,78.422874,15724600
2016-01-25,77.249451,79.126938,75.850731,80.889999,75.935204,12370300
2016-01-26,76.949059,79.324074,76.367027,84.120003,78.967361,12191400
2016-01-27,78.807762,80.826065,77.315170,83.290001,78.188194,12380600
2016-01-28,80.497505,81.379936,78.573082,85.919998,80.657097,13017400
2016-01-29,78.901649,81.398705,77.869026,86.470001,81.173409,20248900
2016-02-01,79.934265,80.816681,79.080002,85.290001,80.065689,10958300
2016-02-02,77.643723,77.953514,76.000916,81.239998,76.263763,13326200
2016-02-03,77.343315,79.446121,74.958908,84.620003,79.436729,13964100
2016-02-04,79.408562,80.910561,78.695122,84.790001,79.596321,12825000
2016-02-05,78.798386,79.126938,77.221291,82.879997,77.803314,15090100
2016-02-08,76.751915,81.389320,76.132347,85.989998,80.722809,17712800
2016-02-09,79.868553,80.535065,77.136795,82.919998,77.840851,12605600
2016-02-10,77.700043,78.760818,76.507828,83.040001,77.953514,12110300
2016-02-11,76.601715,78.535538,75.700523,82.989998,77.906563,12741400
2016-02-12,78.666962,80.337929,78.103714,85.430000,80.197113,9835100
2016-02-16,81.024193,81.176285,79.198921,84.809998,80.624916,10631500
2016-02-17,81.195305,84.284927,80.824547,88.309998,83.952194,12710500
2016-02-18,84.370483,84.845802,82.336090,86.730003,82.450165,9517800
2016-02-19,82.069901,82.269547,80.615402,86.500000,82.231514,9783300
2016-02-22,82.231514,85.406693,82.231514,88.820000,84.437035,10299900
2016-02-23,84.028244,84.113808,80.520332,84.910004,80.719963,10655800
2016-02-24,79.217941,81.271355,78.809158,85.269997,81.062210,9775200
2016-02-25,81.442474,81.480507,79.607712,85.300003,81.090736,9452600
2016-02-26,82.678322,82.801903,80.121056,84.349998,80.187607,9369900
2016-02-29,80.748489,80.995659,78.970772,83.440002,79.322525,11549600
2016-03-01,79.968964,82.260033,79.255974,86.129997,81.879776,11614700
2016-03-02,81.185799,82.877960,80.235146,87.139999,82.839935,9637600
2016-03-03,82.706841,83.248711,81.803719,87.529999,83.210678,8526100
2016-03-04,83.106110,84.246902,82.421638,87.930000,83.590942,9328600
2016-03-07,83.600464,86.281296,83.229706,90.669998,86.195740,12784300
2016-03-08,85.920052,86.585510,83.971207,88.739998,84.360977,10508400
2016-03-09,85.273605,89.969826,85.054947,92.820000,88.239632,19323100
2016-03-10,88.211121,89.313881,87.479111,93.940002,89.304390,12090900
2016-03-11,90.264534,91.395805,88.771996,94.580002,89.912788,14098800
2016-03-14,88.952637,90.150452,88.496315,94.260002,89.608589,6898900
2016-03-15,88.553368,89.741676,87.697777,94.269997,89.618080,7006300
2016-03-16,90.045883,91.395805,89.095238,95.400002,90.692329,9969200
2016-03-17,91.500389,92.916855,90.587761,96.889999,92.108795,10679400
2016-03-18,93.021431,93.078484,91.129623,97.690002,92.869324,14436300
2016-03-21,92.232384,92.726730,91.177162,96.440002,91.681015,8040100
2016-03-22,91.025055,92.127815,90.616272,95.500000,90.787392,7567100
2016-03-23,90.045883,90.131447,88.448792,93.589996,88.971642,10302800
2016-03-24,87.973465,90.255028,87.697777,94.849998,90.169464,8159100
2016-03-28,90.216995,90.388123,89.361404,94.680000,90.007858,5054000
2016-03-29,89.161766,90.682831,88.353729,95.320000,90.616272,6616600
2016-03-30,91.595444,91.918671,90.464180,95.250000,90.549728,6182900
2016-03-31,90.492691,91.452850,90.264534,95.400002,90.692329,5943900
2016-04-01,89.066719,90.102928,88.714973,94.260002,89.608589,7555900
2016-04-04,89.779701,89.817726,88.448792,93.430000,88.819534,6552000
2016-04-05,88.410759,88.743484,87.868896,92.669998,88.097038,6662000
2016-04-06,88.553368,90.312065,88.239632,94.839996,90.159958,6836400
2016-04-07,89.713165,90.340576,89.437469,94.790001,90.112427,6817700
2016-04-08,91.500389,92.089790,91.034561,96.330002,91.576431,7108500
2016-04-11,92.089790,92.498573,90.454666,95.239998,90.540215,6644200
2016-04-12,90.968018,93.106987,90.720856,97.510002,92.698212,8783400
2016-04-13,92.973892,93.078484,92.241898,97.599998,92.783768,6406800
2016-04-14,92.831299,93.420700,92.555611,97.980003,93.145020,6162200
2016-04-15,92.888344,92.973892,92.175346,97.230003,92.432030,6551600
2016-04-18,92.432030,93.886520,90.806404,98.699997,93.829475,7726900
2016-04-19,94.114677,95.569176,93.316139,100.500000,95.540657,10584800
2016-04-20,95.141380,97.479988,94.913223,101.690002,96.671936,10150500
2016-04-21,96.624405,97.727165,96.120560,101.400002,96.396248,8278600
2016-04-22,96.719467,97.441963,96.491310,102.010002,96.976151,5754000
2016-04-25,96.462784,96.747986,95.854370,101.510002,96.500824,6612100
2016-04-26,97.014175,97.898277,96.690948,102.290001,97.242325,5650700
2016-04-27,97.822227,98.810913,97.327888,103.849998,98.725349,8383600
2016-04-28,98.040871,99.115120,97.014175,102.400002,97.346901,7598000
2016-04-29,96.149078,97.565544,95.645226,102.180000,97.137756,8826900
2016-05-02,96.805031,98.725349,96.776512,103.309998,98.211990,6844500
2016-05-03,97.213814,97.299370,96.063515,101.320000,96.320190,6914300
2016-05-04,96.073029,97.251839,95.436089,100.589996,95.626221,7444100
2016-05-05,96.824043,97.537033,95.882889,101.419998,96.415268,6474300
2016-05-06,95.863876,97.632088,95.863876,101.860001,96.833549,5958800
2016-05-09,96.605392,96.776512,94.190735,100.349998,95.398064,9342100
2016-05-10,95.673744,96.291672,95.455109,101.269997,96.272667,6698100
2016-05-11,96.244141,96.719467,95.207924,101.139999,96.149078,6850700
2016-05-12,97.109238,97.365913,96.092041,102.120003,97.080711,6532400
2016-05-13,96.614899,97.004669,95.407562,100.739998,95.768814,5665200
2016-05-16,96.843048,97.537033,96.396248,102.290001,97.242325,6779400
2016-05-17,97.098221,98.164604,96.396904,100.750000,96.790802,7028000
2016-05-18,96.934906,97.290359,95.532280,100.059998,96.127914,5927500
2016-05-19,95.359360,96.147125,94.648422,99.849998,95.926163,6241100
2016-05-20,96.358490,96.454552,95.580315,99.790001,95.868530,4707100
2016-05-23,95.282494,96.195160,95.176819,99.379997,95.474640,4231200
2016-05-24,96.012634,96.800400,95.705200,100.190002,96.252800,4383300
2016-05-25,96.858040,97.972466,96.858040,101.769997,97.770714,5428200
2016-05-26,97.847565,98.347137,97.002151,101.500000,97.511322,4147200
2016-05-27,97.396042,98.097359,96.906090,102.019997,98.010880,4997600
2016-05-31,98.135780,98.260674,96.617882,101.000000,97.030975,8141800
2016-06-01,96.300842,97.396042,95.964600,101.129997,97.155861,4815200
2016-06-02,96.454552,96.617882,95.801270,100.529999,96.579445,6714100
2016-06-03,96.694725,97.165474,96.070274,100.660004,96.704338,4916100
2016-06-06,97.357605,98.030113,96.954117,101.169998,97.194290,5948200
2016-06-07,97.837959,99.624870,97.617004,103.320000,99.259796,9807000
2016-06-08,99.480759,99.989944,98.635353,103.089996,99.038849,6318100
2016-06-09,98.030113,99.077263,98.020493,102.809998,98.769836,4247500
2016-06-10,98.443207,98.923561,97.280769,101.980003,97.972466,8108400
2016-06-13,97.511322,99.048447,97.396042,102.099998,98.087753,6360100
2016-06-14,97.761108,98.039719,96.569839,101.279999,97.299965,6924000
2016-06-15,96.675514,97.645821,96.310440,100.629997,96.675514,5627000
2016-06-16,96.041451,97.280769,94.888603,101.070000,97.098221,8043000
2016-06-17,97.453690,97.741890,96.454552,101.570000,97.578575,8762200
2016-06-20,98.837097,99.336662,98.568092,102.610001,98.577705,6627000
2016-06-21,98.654564,99.384689,98.251060,103.239998,99.182945,4938700
2016-06-22,99.432724,99.480759,98.174210,102.290001,98.270279,4866400
2016-06-23,99.384689,100.345398,99.019630,104.440002,100.335793,5593600
2016-06-24,97.472893,98.961990,97.194290,101.900002,97.895607,11481400
2016-06-27,97.271141,97.415253,95.609131,100.360001,96.416130,8248700
2016-06-28,97.242325,97.991676,96.685127,101.629997,97.636215,7171100
