Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,31.908632,32.195202,31.661583,32.369999,31.987684,8951900
2016-01-05,32.590473,33.045052,32.116150,32.889999,32.501541,12256800
2016-01-06,31.967918,32.116150,30.791975,31.530001,31.157606,11233600
2016-01-07,30.376936,30.584455,29.527092,30.280001,29.922369,16132600
2016-01-08,30.307762,30.337408,29.220757,29.629999,29.280045,9961800
2016-01-11,29.309690,29.536974,28.805714,29.680000,29.329454,10234300
2016-01-12,29.853195,30.258354,29.616028,30.180000,29.823551,11733900
2016-01-13,30.050833,30.248470,28.884769,29.260000,28.914417,12041800
2016-01-14,28.321505,28.657488,27.491421,28.670000,28.331385,15005900
2016-01-15,27.194967,27.521070,26.325361,27.110001,26.789808,20981100
2016-01-19,27.343195,28.113983,26.898508,27.330000,27.007208,11428500
2016-01-20,26.493353,27.501305,26.137606,27.480000,27.155437,12029500
2016-01-21,27.451897,27.896582,26.888628,27.799999,27.471657,12036400
2016-01-22,27.995401,28.301739,27.936108,28.450001,28.113983,6449900
2016-01-25,28.104101,28.430204,28.025047,28.420000,28.084339,6768200
2016-01-26,28.143625,28.479610,27.857054,28.700001,28.361031,5698600
2016-01-27,28.321505,28.410437,27.491421,28.360001,28.025047,5792500
2016-01-28,28.252329,28.351149,27.175201,28.049999,27.718706,6919400
2016-01-29,27.955872,29.003351,27.847172,29.290001,28.944063,7762600
2016-02-01,28.914417,29.102173,28.667368,29.299999,28.953943,7247100
2016-02-02,28.657488,28.805714,27.530949,28.059999,27.728590,8547700
2016-02-03,27.945992,28.113983,27.224609,28.200001,27.866938,8169300
2016-02-04,27.906462,28.509260,27.600122,28.209999,27.876816,8703500
2016-02-05,27.689062,27.995401,26.038786,26.430000,26.117840,15010700
2016-02-08,25.722565,25.851030,24.556503,25.219999,24.922132,15221300
2016-02-09,24.625675,26.236423,24.507090,25.490000,25.188942,10634300
2016-02-10,25.347052,26.078310,24.991302,25.430000,25.129652,8395000
2016-02-11,24.487328,25.258118,24.487328,25.299999,25.001186,8503600
2016-02-12,25.396463,25.475519,24.457682,25.730000,25.426105,8520400
2016-02-16,25.791737,26.710754,25.712685,26.990000,26.671227,12133800
2016-02-17,27.007208,27.590242,26.898508,27.660000,27.333313,19286700
2016-02-18,29.576504,30.614101,29.546856,30.040001,29.685204,26716500
2016-02-19,29.527092,30.347290,29.299809,30.440001,30.080477,13140700
2016-02-22,30.515280,31.493589,30.455992,31.520000,31.147726,11241700
2016-02-23,30.900673,31.523235,30.752447,31.600000,31.226778,9234500
2016-02-24,31.098314,31.493589,30.238588,31.820000,31.444180,8421300
2016-02-25,31.562763,31.671465,30.950083,31.889999,31.513351,8740400
2016-02-26,31.661583,31.740637,30.989613,31.680000,31.305834,9049100
2016-02-29,31.350464,31.757099,31.082682,31.360001,31.102516,8083600
2016-03-01,31.181860,32.481102,31.132271,32.750000,32.481102,8717500
2016-03-02,32.302586,32.788555,32.243076,32.939999,32.669540,5845300
2016-03-03,32.629871,32.768723,31.945534,32.650002,32.381927,7550100
2016-03-04,32.629871,32.659630,32.034798,32.549999,32.282742,4382600
2016-03-07,32.104221,32.322414,31.657919,32.340000,32.074467,5999200
2016-03-08,31.747175,31.935621,31.390135,31.750000,31.489311,6873500
2016-03-09,31.767014,31.816607,31.062845,31.730000,31.469479,5569700
2016-03-10,31.657919,31.836439,30.785145,31.680000,31.419891,7152100
2016-03-11,31.886032,31.965372,31.509148,32.220001,31.955458,6935000
2016-03-14,31.806686,32.163731,31.657919,32.299999,32.034798,4757800
2016-03-15,31.866198,32.074467,31.310795,32.139999,31.876112,5655400
2016-03-16,31.638083,32.937325,31.489311,33.099998,32.828232,9091100
2016-03-17,32.709217,32.867905,32.104221,32.820000,32.550529,8842000
2016-03-18,32.937325,33.968788,32.729053,33.810001,33.532398,13637800
